username,course_id,grade
atena-ps,MinesTelecom/04018S02/session02,0.0
atena-ps,course-v1:MinesTelecom+04026+session02,0.0
atena-ps,course-v1:MinesTelecom+04021+session04,0.0
jppillow,MinesTelecom/04017S02/session02,0.0
loicthiery,MinesTelecom/04017S02/session02,0.0
loicthiery,MinesTelecom/04018S02/session02,0.0
loicthiery,MinesTelecom/04021S02/session02,0.0
cpupat,MinesTelecom/04017S02/session02,0.0
B_Alaeddine,MinesTelecom/04017S02/session02,0.0
dvd,MinesTelecom/04017/session01,0.0
dvd,MinesTelecom/04017S02/session02,0.5
dvd,MinesTelecom/04018/session01,0.0
dvd,MinesTelecom/04018S02/session02,0.0
dvd,MinesTelecom/04021S02/session02,0.0
cgenier,MinesTelecom/04017/session01,0.0
cgenier,MinesTelecom/04017S02/session02,0.0
cgenier,course-v1:MinesTelecom+04021+session04,0.0
Adepaepe,MinesTelecom/04017S02/session02,0.0
Ostrapocus,MinesTelecom/04017S02/session02,0.0
Bridgette,MinesTelecom/04017/session01,0.0
Bridgette,MinesTelecom/04017S02/session02,0.0
Bridgette,MinesTelecom/04018/session01,0.0
Bridgette,MinesTelecom/04018S02/session02,0.0
Bridgette,MinesTelecom/04021/session01,0.0
Bridgette,MinesTelecom/04021S02/session02,0.0
Bridgette,course-v1:MinesTelecom+04017+session03,0.0
Bridgette,course-v1:MinesTelecom+04018+session03,0.0
Bridgette,CNAM/01002S04/session04,0.0
Otano,MinesTelecom/04017/session01,0.0
Otano,MinesTelecom/04017S02/session02,0.0
Otano,MinesTelecom/04018/session01,0.0
Otano,MinesTelecom/04018S02/session02,0.0
Otano,course-v1:MinesTelecom+04021+session04,0.3
EGo41,MinesTelecom/04017/session01,0.91
EGo41,MinesTelecom/04017S02/session02,0.19
EGo41,MinesTelecom/04018/session01,1.0
EGo41,MinesTelecom/04018S02/session02,0.13
EGo41,MinesTelecom/04021/session01,0.77
EGo41,MinesTelecom/04021S02/session02,0.42
EGo41,course-v1:MinesTelecom+04017+session03,0.13
EGo41,course-v1:MinesTelecom+04021+session03,0.2
EGo41,course-v1:MinesTelecom+04018+session03,0.0
EGo41,course-v1:MinesTelecom+04026+session02,0.06
EGo41,course-v1:MinesTelecom+04021+session04,0.0
EGo41,course-v1:MinesTelecom+04017+session04,0.0
EGo41,course-v1:MinesTelecom+04026+session03,0.07
EGo41,CNAM/01002S04/session04,0.0
EGo41,course-v1:MinesTelecom+04021+session05,0.0
frejuslaleye,MinesTelecom/04017S02/session02,0.0
Glenn,MinesTelecom/04017/session01,0.0
Glenn,MinesTelecom/04017S02/session02,0.0
Glenn,MinesTelecom/04018/session01,0.0
Glenn,MinesTelecom/04018S02/session02,0.0
Glenn,course-v1:MinesTelecom+04017+session04,0.0
edemsido5,MinesTelecom/04017S02/session02,0.0
edemsido5,MinesTelecom/04018S02/session02,0.0
edemsido5,MinesTelecom/04021S02/session02,0.0
bhalbwachs,MinesTelecom/04017/session01,0.0
bhalbwachs,MinesTelecom/04017S02/session02,0.0
bhalbwachs,MinesTelecom/04018/session01,0.0
bhalbwachs,MinesTelecom/04018S02/session02,0.0
bhalbwachs,MinesTelecom/04021/session01,0.0
bhalbwachs,MinesTelecom/04021S02/session02,0.0
bhalbwachs,course-v1:MinesTelecom+04017+session03,0.0
bhalbwachs,course-v1:MinesTelecom+04021+session03,0.0
bhalbwachs,course-v1:MinesTelecom+04018+session03,0.0
Jeeffar,MinesTelecom/04017S02/session02,0.93
Jeeffar,MinesTelecom/04018S02/session02,0.0
Jeeffar,course-v1:MinesTelecom+04021+session03,0.0
Jeeffar,course-v1:MinesTelecom+04017+session03,0.0
FrancoisGrosdemouge,MinesTelecom/04017S02/session02,0.0
FrancoisGrosdemouge,MinesTelecom/04021S02/session02,0.0
GuillaumeLitynec,MinesTelecom/04017/session01,0.0
GuillaumeLitynec,MinesTelecom/04017S02/session02,0.0
GuillaumeLitynec,MinesTelecom/04018S02/session02,0.0
GuillaumeLitynec,MinesTelecom/04021S02/session02,0.0
duarb,MinesTelecom/04017/session01,0.22
duarb,MinesTelecom/04017S02/session02,0.95
duarb,MinesTelecom/04018/session01,0.23
Houba69,MinesTelecom/04017S02/session02,0.0
Houba69,CNAM/01002S04/session04,0.0
Abije,MinesTelecom/04017S02/session02,0.0
YannGarcia,MinesTelecom/04017/session01,0.0
YannGarcia,MinesTelecom/04017S02/session02,0.83
YannGarcia,MinesTelecom/04018/session01,0.0
YannGarcia,MinesTelecom/04018S02/session02,1.0
YannGarcia,MinesTelecom/04021/session01,0.15
YannGarcia,MinesTelecom/04021S02/session02,0.15
Elite51,MinesTelecom/04017S02/session02,0.85
Elite51,MinesTelecom/04018S02/session02,0.13
Elite51,MinesTelecom/04021S02/session02,0.0
bahcherif,MinesTelecom/04017S02/session02,0.0
bahcherif,MinesTelecom/04018/session01,0.0
bahcherif,MinesTelecom/04018S02/session02,0.0
bahcherif,MinesTelecom/04021S02/session02,0.0
jitola,MinesTelecom/04017S02/session02,0.98
jitola,MinesTelecom/04018/session01,0.0
jitola,MinesTelecom/04021/session01,0.27
jitola,MinesTelecom/04018S02/session02,0.0
jitola,course-v1:MinesTelecom+04021+session03,0.97
jitola,course-v1:MinesTelecom+04018+session03,0.93
jitola,course-v1:MinesTelecom+04026+session02,1.0
pascalvivien,MinesTelecom/04017S02/session02,0.84
igaman,MinesTelecom/04017S02/session02,0.38
igaman,MinesTelecom/04018S02/session02,0.0
camerl,MinesTelecom/04017/session01,0.44
camerl,MinesTelecom/04017S02/session02,0.0
camerl,MinesTelecom/04018S02/session02,0.0
camerl,MinesTelecom/04021S02/session02,0.0
camerl,course-v1:MinesTelecom+04017+session03,0.0
camerl,course-v1:MinesTelecom+04026+session02,0.93
camerl,course-v1:MinesTelecom+04021+session04,0.0
camerl,course-v1:MinesTelecom+04017+session04,0.79
tibomarion,MinesTelecom/04017S02/session02,0.13
Mymyle2,MinesTelecom/04017S02/session02,0.0
TimTronic,MinesTelecom/04017S02/session02,0.13
cacordina,MinesTelecom/04017S02/session02,0.0
jissouille,MinesTelecom/04017S02/session02,0.95
fafa2017,MinesTelecom/04017S02/session02,0.0
dlasnier,MinesTelecom/04017S02/session02,0.48
dlasnier,MinesTelecom/04018S02/session02,0.0
dlasnier,course-v1:MinesTelecom+04018+session03,0.0
smicaliz,MinesTelecom/04017S02/session02,0.0
smicaliz,MinesTelecom/04018S02/session02,0.0
smicaliz,MinesTelecom/04021S02/session02,0.0
gillesatfunmooc,MinesTelecom/04017S02/session02,0.25
dtuban,MinesTelecom/04017/session01,0.33
dtuban,MinesTelecom/04017S02/session02,0.0
dtuban,MinesTelecom/04018/session01,0.0
dtuban,MinesTelecom/04021/session01,0.15
tucotom,MinesTelecom/04017/session01,0.33
tucotom,MinesTelecom/04017S02/session02,0.0
tucotom,MinesTelecom/04018/session01,0.0
tucotom,MinesTelecom/04018S02/session02,0.0
tucotom,MinesTelecom/04021/session01,0.0
tucotom,MinesTelecom/04021S02/session02,0.0
Etudiante95,MinesTelecom/04017S02/session02,0.0
Fulcanelli,MinesTelecom/04017/session01,0.96
Fulcanelli,MinesTelecom/04017S02/session02,0.0
Fulcanelli,MinesTelecom/04018/session01,0.29
Fulcanelli,course-v1:MinesTelecom+04017+session03,0.0
Flocs,MinesTelecom/04017/session01,0.0
Flocs,MinesTelecom/04017S02/session02,0.0
Flocs,MinesTelecom/04018/session01,0.0
abouyahya,MinesTelecom/04017S02/session02,0.0
abouyahya,course-v1:MinesTelecom+04021+session03,0.0
NotCleverBot,MinesTelecom/04017S02/session02,0.84
NotCleverBot,MinesTelecom/04018S02/session02,0.23
NotCleverBot,MinesTelecom/04021S02/session02,0.0
ZINEBNEGER,MinesTelecom/04017S02/session02,0.0
ZINEBNEGER,CNAM/01002S04/session04,0.0
ycodani,MinesTelecom/04017S02/session02,0.98
FMazet,MinesTelecom/04017S02/session02,0.25
mofdi13,MinesTelecom/04017S02/session02,0.0
mofdi13,MinesTelecom/04018S02/session02,0.0
mofdi13,MinesTelecom/04021S02/session02,0.0
tendre_aixois,MinesTelecom/04017S02/session02,0.63
tendre_aixois,MinesTelecom/04018S02/session02,0.81
tendre_aixois,MinesTelecom/04021S02/session02,0.12
tendre_aixois,course-v1:MinesTelecom+04021+session03,0.0
tendre_aixois,course-v1:MinesTelecom+04018+session03,0.0
CBW19,MinesTelecom/04017S02/session02,0.0
DenisNoel35,MinesTelecom/04017S02/session02,0.83
DenisNoel35,MinesTelecom/04018S02/session02,0.97
DenisNoel35,MinesTelecom/04021S02/session02,0.51
DenisNoel35,course-v1:MinesTelecom+04017+session03,0.93
DenisNoel35,course-v1:MinesTelecom+04021+session03,0.87
DenisNoel35,course-v1:MinesTelecom+04018+session03,0.0
lu35,MinesTelecom/04017S02/session02,0.0
leroshby,MinesTelecom/04017S02/session02,0.0
leroshby,course-v1:MinesTelecom+04026+session02,0.0
Aovhin,MinesTelecom/04017S02/session02,0.78
Aovhin,MinesTelecom/04021S02/session02,0.0
pascar,MinesTelecom/04017/session01,0.0
pascar,MinesTelecom/04017S02/session02,0.0
pascar,MinesTelecom/04018/session01,0.0
michelgirault93,MinesTelecom/04017S02/session02,0.0
vivaflorida,MinesTelecom/04017S02/session02,0.1
boscf,MinesTelecom/04017S02/session02,0.0
ronan-qp,MinesTelecom/04017S02/session02,1.0
ronan-qp,MinesTelecom/04018S02/session02,1.0
estagadir,MinesTelecom/04017S02/session02,0.1
estagadir,MinesTelecom/04018S02/session02,0.0
estagadir,MinesTelecom/04021S02/session02,0.0
estagadir,course-v1:MinesTelecom+04017+session03,0.0
estagadir,CNAM/01002S04/session04,0.0
BobBigBoss,MinesTelecom/04017/session01,0.0
BobBigBoss,MinesTelecom/04017S02/session02,0.0
BobBigBoss,MinesTelecom/04018/session01,0.0
BobBigBoss,MinesTelecom/04018S02/session02,0.0
BobBigBoss,MinesTelecom/04021S02/session02,0.0
SimonHerpin,MinesTelecom/04017S02/session02,0.35
abderdar,MinesTelecom/04017S02/session02,0.0
Papishack,MinesTelecom/04017S02/session02,0.0
Papishack,MinesTelecom/04018/session01,0.0
Papishack,MinesTelecom/04021S02/session02,0.0
JoseDufour91,MinesTelecom/04017S02/session02,0.6
JoseDufour91,MinesTelecom/04018S02/session02,0.0
JoseDufour91,MinesTelecom/04021S02/session02,0.0
dbr07,MinesTelecom/04017S02/session02,0.0
dbr07,MinesTelecom/04018S02/session02,0.0
dorymerhy,MinesTelecom/04017S02/session02,0.0
MaitrePo,MinesTelecom/04017S02/session02,0.98
MaitrePo,MinesTelecom/04018S02/session02,1.0
MaitrePo,MinesTelecom/04021S02/session02,0.94
MaitrePo,course-v1:MinesTelecom+04021+session03,0.0
RiadhM,MinesTelecom/04017S02/session02,0.0
epars,MinesTelecom/04017/session01,0.0
epars,MinesTelecom/04017S02/session02,0.7
epars,MinesTelecom/04018/session01,0.13
epars,MinesTelecom/04018S02/session02,0.0
Siopis,MinesTelecom/04017S02/session02,0.0
Siopis,course-v1:MinesTelecom+04017+session03,0.0
sdenangl,MinesTelecom/04017/session01,0.98
sdenangl,MinesTelecom/04017S02/session02,0.25
sdenangl,MinesTelecom/04018/session01,0.75
sdenangl,MinesTelecom/04018S02/session02,0.0
sdenangl,MinesTelecom/04021/session01,0.0
sdenangl,MinesTelecom/04021S02/session02,0.0
sdenangl,course-v1:MinesTelecom+04021+session03,0.0
sdenangl,course-v1:MinesTelecom+04021+session04,0.28
CR83,MinesTelecom/04017S02/session02,0.13
CR83,MinesTelecom/04021S02/session02,0.0
tfurtado,MinesTelecom/04017S02/session02,0.0
tfurtado,MinesTelecom/04018S02/session02,0.0
ricangus,MinesTelecom/04017S02/session02,0.38
FiReBlUe,MinesTelecom/04017S02/session02,0.0
FiReBlUe,MinesTelecom/04021S02/session02,0.0
saretta984,MinesTelecom/04017S02/session02,0.0
saretta984,MinesTelecom/04018/session01,0.0
saretta984,MinesTelecom/04018S02/session02,0.0
saretta984,MinesTelecom/04021/session01,0.0
saretta984,MinesTelecom/04021S02/session02,0.0
saretta984,course-v1:MinesTelecom+04017+session03,0.0
saretta984,CNAM/01002S04/session04,0.0
saretta984,course-v1:MinesTelecom+04026+session02,0.0
saretta984,course-v1:MinesTelecom+04017+session04,0.0
medgh,MinesTelecom/04017S02/session02,0.0
medgh,MinesTelecom/04018/session01,0.0
medgh,course-v1:MinesTelecom+04021+session04,0.0
benlef,MinesTelecom/04017S02/session02,0.0
Darrius,MinesTelecom/04017S02/session02,0.73
Darrius,MinesTelecom/04018S02/session02,0.0
Darrius,MinesTelecom/04021S02/session02,0.0
LaBOITEL,MinesTelecom/04017S02/session02,0.48
LaBOITEL,MinesTelecom/04018S02/session02,0.0
SergeFRI,MinesTelecom/04017S02/session02,0.0
SergeFRI,MinesTelecom/04018S02/session02,0.0
gab852,MinesTelecom/04017S02/session02,0.13
sebabouche,MinesTelecom/04017S02/session02,0.29
marianneru,MinesTelecom/04017S02/session02,0.0
Guillaume_Foggia,MinesTelecom/04017/session01,0.0
Guillaume_Foggia,MinesTelecom/04017S02/session02,0.13
Guillaume_Foggia,MinesTelecom/04018/session01,0.0
Guillaume_Foggia,course-v1:MinesTelecom+04017+session03,0.0
aromlg01,MinesTelecom/04017/session01,0.11
aromlg01,MinesTelecom/04017S02/session02,0.0
aromlg01,MinesTelecom/04018/session01,0.0
aromlg01,MinesTelecom/04018S02/session02,0.0
aromlg01,MinesTelecom/04021/session01,0.0
aromlg01,MinesTelecom/04021S02/session02,0.0
Stooly,MinesTelecom/04017S02/session02,0.75
hager,MinesTelecom/04017S02/session02,0.0
JHOLZ,MinesTelecom/04017S02/session02,0.95
JHOLZ,MinesTelecom/04018S02/session02,0.29
JHOLZ,MinesTelecom/04021/session01,0.57
JHOLZ,course-v1:MinesTelecom+04021+session04,0.0
skouma2005,MinesTelecom/04017S02/session02,0.0
minutenico,MinesTelecom/04017S02/session02,0.0
siwarboubaker20z,MinesTelecom/04017/session01,0.0
siwarboubaker20z,MinesTelecom/04017S02/session02,0.0
siwarboubaker20z,MinesTelecom/04018S02/session02,0.0
siwarboubaker20z,MinesTelecom/04021/session01,0.0
siwarboubaker20z,MinesTelecom/04021S02/session02,0.0
RAY13,MinesTelecom/04017S02/session02,0.0
AnneChr,MinesTelecom/04017S02/session02,0.0
AnneChr,MinesTelecom/04018S02/session02,0.0
AnneChr,MinesTelecom/04021S02/session02,0.0
AnneChr,course-v1:MinesTelecom+04021+session03,0.0
AnneChr,CNAM/01002S04/session04,0.0
Oliviernaillod,MinesTelecom/04017S02/session02,0.0
Oliviernaillod,course-v1:MinesTelecom+04017+session03,0.0
ABesly,MinesTelecom/04017S02/session02,0.13
EP73,MinesTelecom/04017S02/session02,0.25
SylvieHuguet,MinesTelecom/04017/session01,0.11
SylvieHuguet,MinesTelecom/04017S02/session02,0.13
oumawiem,MinesTelecom/04017S02/session02,0.0
disart,MinesTelecom/04017S02/session02,0.0
disart,MinesTelecom/04018S02/session02,0.0
disart,MinesTelecom/04021S02/session02,0.0
disart,course-v1:MinesTelecom+04026+session03,0.0
ccamus,MinesTelecom/04017/session01,0.18
ccamus,MinesTelecom/04017S02/session02,0.0
ccamus,MinesTelecom/04018S02/session02,0.0
ccamus,course-v1:MinesTelecom+04017+session03,0.0
ccamus,CNAM/01002S04/session04,0.05
Luttig,MinesTelecom/04017/session01,0.11
Luttig,MinesTelecom/04017S02/session02,0.0
Luttig,MinesTelecom/04018/session01,0.0
Luttig,MinesTelecom/04021/session01,0.0
Luttig,course-v1:MinesTelecom+04021+session05,0.0
Luttig,course-v1:MinesTelecom+04026+session03,0.0
AmAch,MinesTelecom/04017S02/session02,0.0
AmAch,MinesTelecom/04018S02/session02,0.0
AmAch,MinesTelecom/04021S02/session02,0.0
AmAch,course-v1:MinesTelecom+04017+session03,0.0
AmAch,course-v1:MinesTelecom+04021+session03,0.0
AmAch,course-v1:MinesTelecom+04018+session03,0.0
AmAch,CNAM/01002S04/session04,0.0
mahahakam,CNAM/01002S04/session04,0.0
mahahakam,MinesTelecom/04017S02/session02,0.15
Ankine,MinesTelecom/04017S02/session02,0.0
Ankine,MinesTelecom/04018/session01,0.0
Ankine,MinesTelecom/04018S02/session02,0.0
Ankine,MinesTelecom/04021S02/session02,0.0
brimbault,MinesTelecom/04017S02/session02,0.0
brimbault,MinesTelecom/04018S02/session02,0.0
liamsii,MinesTelecom/04017S02/session02,0.63
liamsii,MinesTelecom/04018S02/session02,0.0
liamsii,MinesTelecom/04021S02/session02,0.0
Mongraindefolie,MinesTelecom/04017S02/session02,0.0
jtoulan,MinesTelecom/04017/session01,0.0
jtoulan,MinesTelecom/04017S02/session02,0.13
jtoulan,MinesTelecom/04018/session01,0.0
jtoulan,MinesTelecom/04018S02/session02,0.0
jtoulan,course-v1:MinesTelecom+04017+session03,0.0
jtoulan,course-v1:MinesTelecom+04026+session02,0.0
PePe34,MinesTelecom/04017S02/session02,0.0
PePe34,MinesTelecom/04018/session01,0.0
PePe34,MinesTelecom/04018S02/session02,0.0
PePe34,MinesTelecom/04021/session01,0.0
PePe34,MinesTelecom/04021S02/session02,0.0
PePe34,course-v1:MinesTelecom+04017+session03,0.0
PePe34,course-v1:MinesTelecom+04018+session03,0.0
PePe34,course-v1:MinesTelecom+04021+session04,0.0
PePe34,course-v1:MinesTelecom+04026+session02,0.99
PePe34,course-v1:MinesTelecom+04017+session04,0.0
Firassovic,MinesTelecom/04017S02/session02,0.0
Firassovic,MinesTelecom/04018S02/session02,0.0
Firassovic,MinesTelecom/04021S02/session02,0.0
bscouarnec,MinesTelecom/04017/session01,0.0
bscouarnec,MinesTelecom/04017S02/session02,0.0
bscouarnec,MinesTelecom/04018/session01,0.0
PelerinAsso,MinesTelecom/04017S02/session02,0.0
LOMAN,MinesTelecom/04017S02/session02,0.0
aespinoux,MinesTelecom/04017S02/session02,0.0
aespinoux,CNAM/01002S04/session04,0.0
Tlafond,MinesTelecom/04017S02/session02,0.0
Tlafond,MinesTelecom/04018S02/session02,0.0
yahyasharif,MinesTelecom/04017S02/session02,0.0
jeanalie,MinesTelecom/04017/session01,0.0
jeanalie,MinesTelecom/04017S02/session02,0.0
jeanalie,MinesTelecom/04018/session01,0.0
LudoDy,MinesTelecom/04017/session01,0.0
LudoDy,MinesTelecom/04017S02/session02,0.0
LudoDy,MinesTelecom/04018/session01,0.0
philuser,MinesTelecom/04017S02/session02,0.0
philuser,MinesTelecom/04021S02/session02,0.0
Luckies,MinesTelecom/04017/session01,0.96
Luckies,MinesTelecom/04017S02/session02,0.25
Luckies,MinesTelecom/04018/session01,0.13
Luckies,MinesTelecom/04018S02/session02,0.0
Luckies,MinesTelecom/04021S02/session02,1.0
Luckies,course-v1:MinesTelecom+04021+session03,0.0
jgrangeot,MinesTelecom/04017S02/session02,0.98
jgrangeot,MinesTelecom/04018S02/session02,0.0
jgrangeot,MinesTelecom/04021S02/session02,0.0
x1fr,MinesTelecom/04017S02/session02,0.48
Tid,MinesTelecom/04017/session01,0.0
Tid,MinesTelecom/04017S02/session02,0.0
Tid,course-v1:MinesTelecom+04017+session03,0.0
Tid,course-v1:MinesTelecom+04021+session03,0.0
Tid,course-v1:MinesTelecom+04026+session02,0.0
Tid,course-v1:MinesTelecom+04021+session04,0.0
Tid,course-v1:MinesTelecom+04017+session04,0.0
jlmartin06,MinesTelecom/04017S02/session02,0.0
jlmartin06,MinesTelecom/04021S02/session02,0.0
youssoufbalde,MinesTelecom/04017S02/session02,0.0
youssoufbalde,MinesTelecom/04018/session01,0.0
youssoufbalde,MinesTelecom/04018S02/session02,0.0
youssoufbalde,MinesTelecom/04021S02/session02,0.0
Nicobic,MinesTelecom/04017S02/session02,0.13
Nicobic,MinesTelecom/04018S02/session02,0.0
Nicobic,MinesTelecom/04021S02/session02,0.0
cjegouzo,MinesTelecom/04017/session01,0.0
cjegouzo,MinesTelecom/04017S02/session02,0.2
cjegouzo,MinesTelecom/04018S02/session02,0.0
cjegouzo,MinesTelecom/04021/session01,0.0
cjegouzo,MinesTelecom/04021S02/session02,0.0
cjegouzo,course-v1:MinesTelecom+04021+session03,0.54
jjakimow,MinesTelecom/04017/session01,0.0
jjakimow,MinesTelecom/04017S02/session02,0.0
mariam_mzz,MinesTelecom/04017S02/session02,0.0
mariam_mzz,MinesTelecom/04018S02/session02,0.0
mariam_mzz,MinesTelecom/04021S02/session02,0.0
Sami12,MinesTelecom/04017S02/session02,0.0
Sami12,MinesTelecom/04018S02/session02,0.0
Sami12,MinesTelecom/04021S02/session02,0.0
yvesdp,MinesTelecom/04017S02/session02,0.73
yvesdp,MinesTelecom/04018S02/session02,0.0
mekki973,MinesTelecom/04017/session01,0.11
mekki973,MinesTelecom/04017S02/session02,0.0
paradis1234,MinesTelecom/04017S02/session02,0.0
Anaisgutton,MinesTelecom/04017/session01,0.33
Anaisgutton,MinesTelecom/04017S02/session02,0.73
Anaisgutton,MinesTelecom/04018/session01,0.42
Fk59211,MinesTelecom/04017/session01,0.0
Fk59211,MinesTelecom/04017S02/session02,0.0
Fk59211,MinesTelecom/04018/session01,0.0
Fk59211,MinesTelecom/04018S02/session02,0.0
Fk59211,course-v1:MinesTelecom+04017+session03,0.0
solovi,MinesTelecom/04017/session01,0.0
solovi,MinesTelecom/04017S02/session02,0.13
solovi,course-v1:MinesTelecom+04017+session04,0.0
bertpell,MinesTelecom/04017/session01,0.27
bertpell,MinesTelecom/04017S02/session02,0.45
bertpell,MinesTelecom/04018S02/session02,0.0
cdoebelin,MinesTelecom/04017S02/session02,0.0
cdoebelin,course-v1:MinesTelecom+04026+session03,0.53
jjgreliche,MinesTelecom/04017S02/session02,0.0
HLENFANT,MinesTelecom/04017S02/session02,0.0
HLENFANT,MinesTelecom/04018S02/session02,0.0
HLENFANT,course-v1:MinesTelecom+04018+session03,0.0
tomgemoets,MinesTelecom/04017S02/session02,0.28
mtid,MinesTelecom/04017/session01,0.0
mtid,MinesTelecom/04017S02/session02,0.13
mtid,MinesTelecom/04018/session01,0.0
Jocelyn212,MinesTelecom/04017S02/session02,0.98
Jocelyn212,MinesTelecom/04018S02/session02,1.0
Jocelyn212,MinesTelecom/04021S02/session02,0.0
tahriramzy,MinesTelecom/04017/session01,0.0
tahriramzy,MinesTelecom/04017S02/session02,0.0
tahriramzy,MinesTelecom/04018/session01,0.0
bob3000,MinesTelecom/04017S02/session02,0.0
bob3000,MinesTelecom/04018/session01,0.0
Simon2005,MinesTelecom/04017S02/session02,0.38
Ade,MinesTelecom/04017S02/session02,0.0
Jude44,MinesTelecom/04017S02/session02,0.38
cgf974,MinesTelecom/04017S02/session02,0.9
cgf974,MinesTelecom/04018S02/session02,0.0
Herge,MinesTelecom/04017S02/session02,0.88
Herge,MinesTelecom/04018S02/session02,0.29
Herge,MinesTelecom/04021S02/session02,0.0
etoiles,MinesTelecom/04017S02/session02,0.0
etoiles,MinesTelecom/04018S02/session02,0.0
etoiles,MinesTelecom/04021/session01,0.0
etoiles,MinesTelecom/04021S02/session02,0.0
etoiles,CNAM/01002S04/session04,0.0
Salsy,MinesTelecom/04017S02/session02,0.13
Salsy,MinesTelecom/04018S02/session02,0.0
Salsy,MinesTelecom/04021S02/session02,0.0
Salsy,course-v1:MinesTelecom+04026+session02,0.0
DinoD,MinesTelecom/04017S02/session02,0.0
DinoD,MinesTelecom/04018S02/session02,0.0
Louniz,MinesTelecom/04017S02/session02,0.95
Louniz,MinesTelecom/04018S02/session02,0.11
Louniz,MinesTelecom/04021S02/session02,0.57
Louniz,course-v1:MinesTelecom+04021+session03,0.0
Pmkamara,MinesTelecom/04017S02/session02,0.0
Pmkamara,MinesTelecom/04018S02/session02,0.0
paulaph,MinesTelecom/04017S02/session02,0.45
Jipodel,MinesTelecom/04017S02/session02,0.0
Jipodel,course-v1:MinesTelecom+04017+session04,0.0
cromanes,MinesTelecom/04017/session01,0.69
cromanes,MinesTelecom/04017S02/session02,0.95
cromanes,MinesTelecom/04018/session01,0.0
michz,MinesTelecom/04017S02/session02,1.0
michz,MinesTelecom/04018S02/session02,0.13
minuscule,MinesTelecom/04017S02/session02,0.98
minuscule,MinesTelecom/04018S02/session02,0.94
minuscule,MinesTelecom/04021S02/session02,0.97
dracke180,MinesTelecom/04017S02/session02,0.0
camps66,CNAM/01002S04/session04,0.73
camps66,MinesTelecom/04017S02/session02,0.0
camps66,MinesTelecom/04018S02/session02,0.0
camps66,course-v1:MinesTelecom+04026+session02,0.0
camps66,course-v1:MinesTelecom+04021+session04,0.0
camps66,course-v1:MinesTelecom+04017+session04,0.0
Mariie,MinesTelecom/04017S02/session02,0.0
dloviat,MinesTelecom/04017/session01,0.0
dloviat,MinesTelecom/04017S02/session02,0.13
dloviat,MinesTelecom/04018S02/session02,0.0
dloviat,MinesTelecom/04021/session01,0.0
dloviat,MinesTelecom/04021S02/session02,0.0
cmansd,MinesTelecom/04017/session01,0.0
cmansd,MinesTelecom/04017S02/session02,0.0
cmansd,MinesTelecom/04018/session01,0.0
cmansd,MinesTelecom/04021/session01,0.0
cyrmon,MinesTelecom/04017S02/session02,1.0
cyrmon,MinesTelecom/04018S02/session02,1.0
cyrmon,MinesTelecom/04021S02/session02,0.27
teebee,MinesTelecom/04017S02/session02,0.63
teebee,MinesTelecom/04018S02/session02,0.0
teebee,MinesTelecom/04021S02/session02,0.0
BAppy,MinesTelecom/04017S02/session02,0.38
BAppy,MinesTelecom/04018S02/session02,0.0
Constantin,MinesTelecom/04017/session01,0.0
Constantin,MinesTelecom/04017S02/session02,0.0
Mehdi_Baouendi,MinesTelecom/04017S02/session02,0.13
cferrari,MinesTelecom/04017S02/session02,0.0
cferrari,MinesTelecom/04018S02/session02,0.0
cferrari,course-v1:MinesTelecom+04026+session02,0.0
cferrari,course-v1:MinesTelecom+04017+session04,0.0
Benlamba,MinesTelecom/04017S02/session02,0.95
Benlamba,MinesTelecom/04018S02/session02,0.0
Abdeladem,MinesTelecom/04017S02/session02,0.13
Abdeladem,MinesTelecom/04018S02/session02,0.0
Abdeladem,MinesTelecom/04021S02/session02,0.0
Abdeladem,course-v1:MinesTelecom+04026+session02,0.0
Abdeladem,course-v1:MinesTelecom+04021+session04,0.0
PatFul,MinesTelecom/04017S02/session02,0.13
PatFul,MinesTelecom/04021/session01,1.0
Honsou1,MinesTelecom/04017/session01,0.33
Honsou1,MinesTelecom/04017S02/session02,0.13
Honsou1,MinesTelecom/04018/session01,0.0
her_erik,MinesTelecom/04017S02/session02,0.0
PatrickL,MinesTelecom/04017S02/session02,0.0
PatrickL,MinesTelecom/04018S02/session02,0.0
PatrickL,course-v1:MinesTelecom+04017+session03,0.0
PatrickL,course-v1:MinesTelecom+04018+session03,0.0
PatrickL,course-v1:MinesTelecom+04017+session04,0.0
bf200,MinesTelecom/04017S02/session02,0.0
bf200,MinesTelecom/04021/session01,0.0
bf200,course-v1:MinesTelecom+04021+session03,0.0
arnios,MinesTelecom/04017S02/session02,0.13
BenIze65,MinesTelecom/04017S02/session02,0.85
BenIze65,MinesTelecom/04018S02/session02,0.0
Moumi_m,MinesTelecom/04017S02/session02,0.0
Moumi_m,MinesTelecom/04018S02/session02,0.0
Moumi_m,MinesTelecom/04021S02/session02,0.0
Moumi_m,course-v1:MinesTelecom+04017+session03,0.0
Moumi_m,course-v1:MinesTelecom+04021+session03,0.0
Moumi_m,course-v1:MinesTelecom+04018+session03,0.0
Moumi_m,course-v1:MinesTelecom+04026+session02,0.0
Moumi_m,course-v1:MinesTelecom+04021+session04,0.0
Moumi_m,course-v1:MinesTelecom+04017+session04,0.0
Dan10,MinesTelecom/04017S02/session02,0.98
Dinornis,MinesTelecom/04017S02/session02,0.13
vichzn,MinesTelecom/04017S02/session02,0.0
